data\SRS\sig25_50_100\srs_62.txt;srs_62.txt;MaxSAT (Naiv);-3,28;8,60;5,31;65;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F57', 'F58', 'F59', 'F60', 'F62', 'F63', 'F64', 'F65', 'F66', 'F67', 'F68', 'F69', 'F8', 'F9'];['A0:b', 'A1:f', 'A10:b', 'A11:b', 'A12:t', 'A13:b', 'A14:b', 'A15:b', 'A16:b', 'A17:b', 'A18:f', 'A19:b', 'A2:b', 'A20:b', 'A21:t', 'A22:b', 'A23:b', 'A24:t', 'A3:b', 'A4:b', 'A5:t', 'A6:t', 'A7:b', 'A8:b', 'A9:f'];458
data\SRS\sig25_50_100\srs_62.txt;srs_62.txt;MaxSAT (Tseitin);1,09;8,99;10,09;65;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F57', 'F58', 'F59', 'F60', 'F62', 'F63', 'F64', 'F65', 'F66', 'F67', 'F68', 'F69', 'F8', 'F9'];['A0:b', 'A1:f', 'A10:b', 'A11:b', 'A12:t', 'A13:b', 'A14:b', 'A15:b', 'A16:t', 'A17:b', 'A18:f', 'A19:b', 'A2:b', 'A20:b', 'A21:b', 'A22:b', 'A23:b', 'A24:b', 'A3:b', 'A4:b', 'A5:t', 'A6:t', 'A7:b', 'A8:b', 'A9:f'];963
data\SRS\sig25_50_100\srs_63.txt;srs_63.txt;MaxSAT (Naiv);6,05;0,00;6,05;62;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F44', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F7', 'F8', 'F9'];['A0:t', 'A1:b', 'A10:b', 'A11:f', 'A12:b', 'A13:t', 'A14:b', 'A15:t', 'A16:b', 'A17:b', 'A18:t', 'A19:t', 'A2:b', 'A20:t', 'A21:t', 'A22:t', 'A23:b', 'A24:f', 'A3:b', 'A4:b', 'A5:b', 'A6:b', 'A7:f', 'A8:b', 'A9:b'];403
data\SRS\sig25_50_100\srs_63.txt;srs_63.txt;MaxSAT (Tseitin);-3,01;17,91;14,90;62;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F44', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F7', 'F8', 'F9'];['A0:t', 'A1:b', 'A10:b', 'A11:f', 'A12:b', 'A13:t', 'A14:b', 'A15:f', 'A16:b', 'A17:b', 'A18:t', 'A19:t', 'A2:b', 'A20:t', 'A21:t', 'A22:t', 'A23:b', 'A24:f', 'A3:b', 'A4:b', 'A5:b', 'A6:b', 'A7:b', 'A8:t', 'A9:b'];860
data\SRS\sig25_50_100\srs_64.txt;srs_64.txt;MaxSAT (Naiv);-0,74;7,48;6,74;56;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F2', 'F20', 'F21', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F47', 'F5', 'F50', 'F51', 'F52', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F64', 'F65', 'F7', 'F8'];['A0:b', 'A1:b', 'A10:b', 'A11:b', 'A12:b', 'A13:b', 'A14:b', 'A15:t', 'A16:b', 'A17:t', 'A18:t', 'A19:t', 'A2:f', 'A20:b', 'A21:f', 'A22:f', 'A23:t', 'A24:t', 'A3:b', 'A4:f', 'A5:t', 'A6:f', 'A7:b', 'A8:b', 'A9:b'];428
data\SRS\sig25_50_100\srs_64.txt;srs_64.txt;MaxSAT (Tseitin);5,20;14,15;19,34;56;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F2', 'F20', 'F21', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F47', 'F5', 'F50', 'F51', 'F52', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F64', 'F65', 'F7', 'F8'];['A0:b', 'A1:b', 'A10:b', 'A11:b', 'A12:b', 'A13:b', 'A14:b', 'A15:t', 'A16:b', 'A17:t', 'A18:t', 'A19:t', 'A2:f', 'A20:b', 'A21:f', 'A22:f', 'A23:t', 'A24:t', 'A3:b', 'A4:f', 'A5:t', 'A6:f', 'A7:b', 'A8:b', 'A9:b'];947
data\SRS\sig25_50_100\srs_65.txt;srs_65.txt;MaxSAT (Naiv);3,51;0,00;3,51;34;['F1', 'F10', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F2', 'F20', 'F21', 'F24', 'F27', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F38', 'F4', 'F41', 'F43', 'F44', 'F45', 'F46', 'F47', 'F5', 'F50', 'F51', 'F52', 'F6', 'F7'];['A0:t', 'A1:b', 'A10:t', 'A11:b', 'A12:f', 'A13:t', 'A14:t', 'A15:t', 'A16:f', 'A17:b', 'A18:t', 'A19:t', 'A2:t', 'A20:t', 'A21:t', 'A22:f', 'A23:t', 'A24:b', 'A3:b', 'A4:t', 'A5:f', 'A6:b', 'A7:b', 'A8:f', 'A9:t'];358
data\SRS\sig25_50_100\srs_65.txt;srs_65.txt;MaxSAT (Tseitin);8,49;0,00;8,49;34;['F1', 'F10', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F2', 'F20', 'F21', 'F24', 'F27', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F38', 'F4', 'F41', 'F43', 'F44', 'F45', 'F46', 'F47', 'F5', 'F50', 'F51', 'F52', 'F6', 'F7'];['A0:t', 'A1:b', 'A10:t', 'A11:b', 'A12:f', 'A13:t', 'A14:t', 'A15:t', 'A16:f', 'A17:b', 'A18:t', 'A19:t', 'A2:t', 'A20:b', 'A21:t', 'A22:f', 'A23:t', 'A24:b', 'A3:b', 'A4:t', 'A5:f', 'A6:b', 'A7:b', 'A8:f', 'A9:t'];755
data\SRS\sig25_50_100\srs_66.txt;srs_66.txt;MaxSAT (Naiv);3,25;1,96;5,21;72;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F55', 'F56', 'F57', 'F58', 'F59', 'F60', 'F63', 'F65', 'F66', 'F67', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F75', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82'];['A0:t', 'A1:b', 'A10:b', 'A11:t', 'A12:b', 'A13:b', 'A14:f', 'A15:b', 'A16:b', 'A17:t', 'A18:b', 'A19:b', 'A2:b', 'A20:b', 'A21:f', 'A22:f', 'A23:b', 'A24:b', 'A3:t', 'A4:t', 'A5:b', 'A6:b', 'A7:t', 'A8:b', 'A9:b'];489
data\SRS\sig25_50_100\srs_66.txt;srs_66.txt;MaxSAT (Tseitin);4,18;8,93;13,11;72;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F55', 'F56', 'F57', 'F58', 'F59', 'F60', 'F63', 'F65', 'F66', 'F67', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F75', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82'];['A0:t', 'A1:b', 'A10:b', 'A11:t', 'A12:b', 'A13:b', 'A14:f', 'A15:b', 'A16:b', 'A17:t', 'A18:b', 'A19:b', 'A2:b', 'A20:b', 'A21:f', 'A22:f', 'A23:b', 'A24:b', 'A3:t', 'A4:t', 'A5:b', 'A6:b', 'A7:t', 'A8:b', 'A9:b'];1063
data\SRS\sig25_50_100\srs_67.txt;srs_67.txt;MaxSAT (Naiv);0,74;5,28;6,02;70;['F0', 'F1', 'F10', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F64', 'F65', 'F66', 'F67', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F8', 'F9'];['A0:t', 'A1:b', 'A10:b', 'A11:b', 'A12:f', 'A13:b', 'A14:b', 'A15:b', 'A16:b', 'A17:b', 'A18:t', 'A19:t', 'A2:b', 'A20:f', 'A21:b', 'A22:t', 'A23:b', 'A24:b', 'A3:b', 'A4:f', 'A5:b', 'A6:b', 'A7:t', 'A8:t', 'A9:b'];514
data\SRS\sig25_50_100\srs_67.txt;srs_67.txt;MaxSAT (Tseitin);2,85;12,39;15,24;70;['F0', 'F1', 'F10', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F64', 'F65', 'F66', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F8', 'F9'];['A0:t', 'A1:b', 'A10:b', 'A11:b', 'A12:f', 'A13:t', 'A14:b', 'A15:b', 'A16:b', 'A17:b', 'A18:t', 'A19:b', 'A2:b', 'A20:f', 'A21:b', 'A22:b', 'A23:b', 'A24:b', 'A3:b', 'A4:f', 'A5:b', 'A6:b', 'A7:f', 'A8:b', 'A9:b'];1130
data\SRS\sig25_50_100\srs_68.txt;srs_68.txt;MaxSAT (Naiv);1,50;4,25;5,76;79;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F4', 'F40', 'F41', 'F42', 'F44', 'F45', 'F46', 'F47', 'F48', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F66', 'F67', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82', 'F83', 'F9'];['A0:f', 'A1:b', 'A10:b', 'A11:b', 'A12:t', 'A13:t', 'A14:b', 'A15:b', 'A16:b', 'A17:b', 'A18:b', 'A19:b', 'A2:f', 'A20:b', 'A21:b', 'A22:b', 'A23:t', 'A24:t', 'A3:b', 'A4:f', 'A5:b', 'A6:b', 'A7:b', 'A8:b', 'A9:f'];508
data\SRS\sig25_50_100\srs_68.txt;srs_68.txt;MaxSAT (Tseitin);4,66;15,00;19,66;79;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F4', 'F40', 'F41', 'F42', 'F44', 'F45', 'F46', 'F47', 'F48', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F66', 'F67', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82', 'F83', 'F9'];['A0:f', 'A1:b', 'A10:b', 'A11:b', 'A12:b', 'A13:b', 'A14:b', 'A15:b', 'A16:b', 'A17:b', 'A18:b', 'A19:b', 'A2:f', 'A20:b', 'A21:b', 'A22:b', 'A23:b', 'A24:t', 'A3:b', 'A4:f', 'A5:b', 'A6:b', 'A7:b', 'A8:b', 'A9:f'];1091
data\SRS\sig25_50_100\srs_69.txt;srs_69.txt;MaxSAT (Naiv);4,35;5,27;9,63;78;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F47', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F66', 'F68', 'F69', 'F7', 'F70', 'F72', 'F73', 'F74', 'F75', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82', 'F83', 'F9'];['A0:b', 'A1:t', 'A10:b', 'A11:f', 'A12:b', 'A13:b', 'A14:b', 'A15:b', 'A16:b', 'A17:b', 'A18:t', 'A19:b', 'A2:b', 'A20:b', 'A21:t', 'A22:b', 'A23:t', 'A24:b', 'A3:b', 'A4:b', 'A5:b', 'A6:b', 'A7:b', 'A8:b', 'A9:b'];517
data\SRS\sig25_50_100\srs_69.txt;srs_69.txt;MaxSAT (Tseitin);4,45;6,74;11,19;78;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F47', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F66', 'F68', 'F69', 'F7', 'F70', 'F72', 'F73', 'F74', 'F75', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82', 'F83', 'F9'];['A0:b', 'A1:t', 'A10:b', 'A11:f', 'A12:b', 'A13:b', 'A14:b', 'A15:b', 'A16:b', 'A17:b', 'A18:t', 'A19:b', 'A2:b', 'A20:t', 'A21:t', 'A22:b', 'A23:t', 'A24:b', 'A3:b', 'A4:b', 'A5:b', 'A6:b', 'A7:b', 'A8:b', 'A9:b'];1148
data\SRS\sig25_50_100\srs_7.txt;srs_7.txt;MaxSAT (Naiv);2,86;2,28;5,14;82;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F2', 'F20', 'F21', 'F22', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F66', 'F67', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F75', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82', 'F84', 'F85', 'F86', 'F9'];['A0:t', 'A1:b', 'A10:b', 'A11:b', 'A12:b', 'A13:b', 'A14:b', 'A15:b', 'A16:b', 'A17:t', 'A18:b', 'A19:b', 'A2:f', 'A20:t', 'A21:b', 'A22:b', 'A23:b', 'A24:b', 'A3:t', 'A4:b', 'A5:b', 'A6:b', 'A7:b', 'A8:b', 'A9:t'];521
data\SRS\sig25_50_100\srs_7.txt;srs_7.txt;MaxSAT (Tseitin);3,28;14,93;18,21;82;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F2', 'F20', 'F21', 'F22', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F66', 'F67', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F75', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82', 'F84', 'F85', 'F86', 'F9'];['A0:t', 'A1:b', 'A10:b', 'A11:b', 'A12:b', 'A13:b', 'A14:b', 'A15:b', 'A16:b', 'A17:b', 'A18:b', 'A19:b', 'A2:b', 'A20:b', 'A21:b', 'A22:b', 'A23:b', 'A24:b', 'A3:t', 'A4:b', 'A5:b', 'A6:b', 'A7:b', 'A8:b', 'A9:t'];1163
data\SRS\sig25_50_100\srs_70.txt;srs_70.txt;MaxSAT (Naiv);3,10;6,72;9,83;63;['F0', 'F1', 'F10', 'F11', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F3', 'F30', 'F31', 'F33', 'F34', 'F35', 'F36', 'F37', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F66', 'F67', 'F7', 'F8', 'F9'];['A0:b', 'A1:b', 'A10:f', 'A11:f', 'A12:b', 'A13:t', 'A14:b', 'A16:b', 'A17:b', 'A18:t', 'A19:f', 'A2:t', 'A20:t', 'A21:b', 'A22:t', 'A23:t', 'A24:b', 'A3:b', 'A4:b', 'A5:f', 'A6:t', 'A7:b', 'A8:b', 'A9:b'];429
data\SRS\sig25_50_100\srs_70.txt;srs_70.txt;MaxSAT (Tseitin);10,89;5,42;16,31;63;['F0', 'F1', 'F10', 'F11', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F3', 'F30', 'F31', 'F33', 'F34', 'F35', 'F36', 'F37', 'F39', 'F4', 'F40', 'F41', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F66', 'F67', 'F7', 'F8', 'F9'];['A0:b', 'A1:b', 'A10:f', 'A11:f', 'A12:b', 'A13:t', 'A14:b', 'A16:b', 'A17:b', 'A18:b', 'A19:f', 'A2:b', 'A20:t', 'A21:b', 'A22:t', 'A23:t', 'A24:b', 'A3:b', 'A4:b', 'A5:f', 'A6:t', 'A7:b', 'A8:b', 'A9:b'];943
data\SRS\sig25_50_100\srs_71.txt;srs_71.txt;MaxSAT (Naiv);-0,38;6,51;6,12;55;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F22', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F4', 'F40', 'F41', 'F42', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F6', 'F60', 'F7', 'F8', 'F9'];['A0:b', 'A1:b', 'A10:b', 'A11:b', 'A12:b', 'A13:b', 'A14:t', 'A15:b', 'A16:t', 'A17:b', 'A18:f', 'A19:b', 'A2:t', 'A20:b', 'A21:b', 'A22:b', 'A23:b', 'A24:t', 'A3:t', 'A4:b', 'A5:b', 'A6:f', 'A7:b', 'A8:t', 'A9:t'];422
data\SRS\sig25_50_100\srs_71.txt;srs_71.txt;MaxSAT (Tseitin);2,31;7,41;9,72;55;['F0', 'F1', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F2', 'F20', 'F21', 'F22', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F3', 'F30', 'F31', 'F33', 'F34', 'F35', 'F36', 'F37', 'F38', 'F4', 'F40', 'F41', 'F42', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F6', 'F60', 'F7', 'F8', 'F9'];['A0:b', 'A1:b', 'A10:b', 'A11:b', 'A12:b', 'A13:b', 'A14:t', 'A15:b', 'A16:t', 'A17:b', 'A18:f', 'A19:b', 'A2:t', 'A20:b', 'A21:b', 'A22:b', 'A23:b', 'A24:t', 'A3:t', 'A4:b', 'A5:b', 'A6:f', 'A7:b', 'A8:t', 'A9:t'];829
data\SRS\sig25_50_100\srs_72.txt;srs_72.txt;MaxSAT (Naiv);2,62;5,95;8,57;77;['F0', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F18', 'F19', 'F2', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F38', 'F39', 'F4', 'F40', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F66', 'F67', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F75', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82', 'F9'];['A0:b', 'A1:f', 'A10:b', 'A11:t', 'A12:b', 'A13:t', 'A14:b', 'A15:b', 'A16:b', 'A17:t', 'A18:f', 'A19:b', 'A2:b', 'A20:b', 'A21:b', 'A22:t', 'A23:b', 'A24:b', 'A3:t', 'A4:b', 'A5:b', 'A6:b', 'A7:b', 'A8:f', 'A9:f'];526
data\SRS\sig25_50_100\srs_72.txt;srs_72.txt;MaxSAT (Tseitin);-0,01;12,58;12,56;77;['F0', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F18', 'F19', 'F2', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F29', 'F3', 'F30', 'F31', 'F32', 'F33', 'F34', 'F35', 'F36', 'F38', 'F39', 'F4', 'F40', 'F42', 'F43', 'F44', 'F45', 'F46', 'F47', 'F48', 'F49', 'F5', 'F50', 'F51', 'F52', 'F53', 'F54', 'F55', 'F56', 'F57', 'F58', 'F59', 'F6', 'F60', 'F61', 'F62', 'F63', 'F64', 'F65', 'F66', 'F67', 'F68', 'F69', 'F7', 'F70', 'F71', 'F72', 'F73', 'F74', 'F75', 'F76', 'F77', 'F78', 'F79', 'F8', 'F80', 'F81', 'F82', 'F9'];['A0:b', 'A1:b', 'A10:b', 'A11:t', 'A12:b', 'A13:t', 'A14:b', 'A15:b', 'A16:b', 'A17:t', 'A18:f', 'A19:b', 'A2:b', 'A20:b', 'A21:b', 'A22:t', 'A23:b', 'A24:b', 'A3:t', 'A4:b', 'A5:b', 'A6:b', 'A7:b', 'A8:f', 'A9:t'];1148
